code,time,mkt,code,K,S,T,CorP,date,rf,IV,sabr,delta,diff,signal,position
510050P2112A03100,2021-05-20 14:30:00,0.0657,510050P2112A03100,3.1,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.22372756400050664,0.22587257741586095,-0.18490165868026476,-0.0021450134153543077,0,0.0
510050C2109M03200,2021-05-20 14:30:00,0.3643,510050C2109M03200,3.2,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.16473946222867364,0.1975168909201344,0.8654269356631935,-0.032777428691460775,1,0.2087455880285726
510050P2112A03400,2021-05-20 14:30:00,0.1697,510050P2112A03400,3.4,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.23045661778603868,0.1945427153463963,-0.3635064326922379,0.035913902439642376,-1,-100.0
510050C2112A03500,2021-05-20 14:30:00,0.2189,510050C2112A03500,3.5,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.1775968089404169,0.1961786542403226,0.5762654361161917,-0.018581845299905697,0,0.0
510050C2106M04100,2021-05-20 14:30:00,0.0034,510050C2106M04100,4.1,3.518520253,0.09126984126984126,1,2021-05-20,0.02,0.2641418411132968,0.2521745915849343,0.03187983240271474,0.011967249528362478,0,0.0
510050P2106M04300,2021-05-20 14:30:00,0.7976,510050P2106M04300,4.3,3.518520253,0.09126984126984126,0,2021-05-20,0.02,0.4905322235940802,0.2783544487658257,-0.8974299597097329,0.2121777748282545,-1,-100.0
510050C2109M03400,2021-05-20 14:30:00,0.2254,510050C2109M03400,3.4,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.17882202375551787,0.18360773682699205,0.6720479641966703,-0.004785713071474185,0,0.0
510050C2109M03000,2021-05-20 14:30:00,0.53,510050C2109M03000,3.0,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.09541356603306335,0.22698275283233274,0.9986962815017885,-0.13156918679926938,1,0.1808898840687788
510050P2109M03000,2021-05-20 14:30:00,0.0184,510050P2109M03000,3.0,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.21759397108061423,0.22698275283233274,-0.08511585078403927,-0.009388781751718506,0,0.0
510050C2105M03200,2021-05-20 14:30:00,0.3215,510050C2105M03200,3.2,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.4014906490490816,0.17937033548002745,0.9717711587390034,0.22212031356905415,0,0.0
510050C2106M04200,2021-05-20 14:30:00,0.0024,510050C2106M04200,4.2,3.518520253,0.09126984126984126,1,2021-05-20,0.02,0.2823240842853007,0.26547578724807674,0.022127033701370955,0.016848297037223958,0,0.0
510050C2112A03200,2021-05-20 14:30:00,0.37799999999999995,510050C2112A03200,3.2,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.12802219880302476,0.2110995677534254,0.8731495518637904,-0.08307736895040063,1,0.2068993269196119
510050P2109M04400,2021-05-20 14:30:00,0.8825,510050P2109M04400,4.4,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.28857659031902866,0.30726819440857733,-0.8851960699231644,-0.018691604089548675,0,0.0
510050P2109M03600,2021-05-20 14:30:00,0.2093,510050P2109M03600,3.6,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.21712789433087687,0.1949787035818713,-0.5252183067086643,0.022149190749005565,-1,-100.0
510050C2106M04300,2021-05-20 14:30:00,0.0022,510050C2106M04300,4.3,3.518520253,0.09126984126984126,1,2021-05-20,0.02,0.3097567726321809,0.2783544487658257,0.01889872028986045,0.031402323866355164,-1,-100.0
510050C2112A03600,2021-05-20 14:30:00,0.17600000000000002,510050C2112A03600,3.6,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.18195335109834912,0.20442632128862462,0.49505856323348524,-0.0224729701902755,1,0.36491451314534046
510050C2105M03300,2021-05-20 14:30:00,0.2206,510050C2105M03300,3.3,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.2599153522468176,0.17135350780078418,0.976377350110802,0.08856184444603343,0,0.0
510050P2112A03500,2021-05-20 14:30:00,0.2177,510050P2112A03500,3.5,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.232495881209903,0.1961786542403226,-0.4270918743456005,0.036317226969580396,-1,-100.0
510050P2105M03100,2021-05-20 14:30:00,0.0003,510050P2105M03100,3.1,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.3979347676614947,0.19123726275713582,-0.0052737385332432,0.2066975049043589,0,0.0
510050P2105M03800,2021-05-20 14:30:00,0.2785,510050P2105M03800,3.8,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.19768460348776923,0.20711393663463967,-0.9989111083732545,-0.009429333146870444,0,0.0
510050P2105M03000,2021-05-20 14:30:00,0.0002,510050P2105M03000,3.0,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.4687416781990061,0.20554448434613887,-0.0031235732042773634,0.2631971938528672,0,0.0
510050P2109M03500,2021-05-20 14:30:00,0.1537,510050P2109M03500,3.5,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.2136735319588038,0.18629847192801838,-0.4366879112524027,0.02737506003078541,-1,-100.0
510050P2106M04100,2021-05-20 14:30:00,0.5795,510050P2106M04100,4.1,3.518520253,0.09126984126984126,0,2021-05-20,0.02,0.2878556509808122,0.2521745915849343,-0.9548925533964022,0.0356810593958779,-1,-100.0
510050P2105M03700,2021-05-20 14:30:00,0.1803,510050P2105M03700,3.7,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.1514275074619192,0.19378243416913485,-0.9954722538787132,-0.04235492670721566,0,0.0
510050P2112A03600,2021-05-20 14:30:00,0.2748,510050P2112A03600,3.6,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.23698710663953476,0.20442632128862462,-0.48902430138175434,0.03256078535091014,-1,-100.0
510050P2109M03700,2021-05-20 14:30:00,0.27399999999999997,510050P2109M03700,3.7,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.22143983041828402,0.20740908757615462,-0.6069316533016869,0.014030742842129407,0,0.0
510050P2106M04200,2021-05-20 14:30:00,0.675,510050P2106M04200,4.2,3.518520253,0.09126984126984126,0,2021-05-20,0.02,0.2553830288707544,0.26547578724807674,-0.9872077786976157,-0.01009275837732232,0,0.0
510050P2109M04200,2021-05-20 14:30:00,0.7157,510050P2109M04200,4.2,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.3068884892853011,0.28016924749268324,-0.8050564832275973,0.026719241792617865,-1,-100.0
510050P2112A03800,2021-05-20 14:30:00,0.41,510050P2112A03800,3.8,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.2493998280148409,0.23183642386714892,-0.5984956936983575,0.017563404147691974,0,0.0
510050C2112A03100,2021-05-20 14:30:00,0.4598,510050C2112A03100,3.1,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.1096402816835697,0.22587257741586095,0.9552499271386022,-0.11623229573229124,1,0.1891170566449747
510050C2109M04400,2021-05-20 14:30:00,0.0133,510050C2109M04400,4.4,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.2356510590409821,0.30726819440857733,0.0660876705345319,-0.07161713536759523,1,2.733551555374981
510050C2112A03300,2021-05-20 14:30:00,0.32,510050C2112A03300,3.3,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.1556682640338038,0.2000194894019098,0.7574645358497667,-0.04435122536810601,1,0.2384983666306054
510050C2109M04100,2021-05-20 14:30:00,0.0264,510050C2109M04100,4.1,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.20977336111966483,0.26594828264220094,0.12900570726286842,-0.056174921522536114,1,1.4003570726732992
510050C2112A03800,2021-05-20 14:30:00,0.1128,510050C2112A03800,3.8,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.19096154082544428,0.23183642386714892,0.3530567499939131,-0.04087488304170464,1,0.5116855989409452
510050C2109M04000,2021-05-20 14:30:00,0.0356,510050C2109M04000,4.0,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.20368471212311495,0.25133797574165756,0.1682746983419715,-0.04765326361854261,1,1.0735663552559154
510050P2105M04000,2021-05-20 14:30:00,0.47600000000000003,510050P2105M04000,4.0,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.3502582280278271,0.23453330678592252,-0.9979933931518105,0.11572492124190456,0,0.0
510050P2109M03400,2021-05-20 14:30:00,0.1082,510050P2109M03400,3.4,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.21136535712831694,0.18360773682699205,-0.3465989489518819,0.027757620301324892,-1,-100.0
510050C2109M03100,2021-05-20 14:30:00,0.4471,510050C2109M03100,3.1,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.14780253045455155,0.21105535784209697,0.9439583386096739,-0.06325282738754542,1,0.19137926663888424
510050C2105M04000,2021-05-20 14:30:00,0.0002,510050C2105M04000,4.0,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.3784072156217108,0.23453330678592252,0.00391070936542023,0.1438739088357883,0,0.0
510050C2109M04300,2021-05-20 14:30:00,0.0159,510050C2109M04300,4.3,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.22528160594678373,0.2939474155243062,0.07980401412567378,-0.06866580957752247,1,2.2637213999823187
510050P2109M04300,2021-05-20 14:30:00,0.7945,510050P2109M04300,4.3,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.29225066641383945,0.2939474155243062,-0.8530208317146759,-0.0016967491104667443,0,0.0
510050P2109M03100,2021-05-20 14:30:00,0.0303,510050P2109M03100,3.1,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.2145663743318482,0.21105535784209697,-0.12977912502329836,0.0035110164897512175,0,0.0
510050C2105M03000,2021-05-20 14:30:00,0.5223,510050C2105M03000,3.0,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.6601336991199839,0.20554448434613887,0.9751373699383558,0.454589214773845,0,0.0
510050P2112A03000,2021-05-20 14:30:00,0.0442,510050P2112A03000,3.0,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.22176099496324486,0.2429898198716209,-0.1362007422882492,-0.02122882490837605,1,5341.929543268984
510050P2105M03900,2021-05-20 14:30:00,0.3789,510050P2105M03900,3.9,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.27588599191731056,0.22085267663815522,-0.9983320593789105,0.05503331527915534,0,0.0
510050C2105M03400,2021-05-20 14:30:00,0.1228,510050C2105M03400,3.4,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.1971075645999282,0.1689024963771725,0.919990672280294,0.028205068222755703,0,0.0
510050P2112A03900,2021-05-20 14:30:00,0.4813,510050P2112A03900,3.9,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.2521054838961777,0.24744888877542973,-0.6480623074756912,0.0046565951207479805,0,0.0
510050P2105M03400,2021-05-20 14:30:00,0.002,510050P2105M03400,3.4,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.1767919228495527,0.1689024963771725,-0.058937484877026436,0.007889426472380195,0,0.0
510050C2105M03500,2021-05-20 14:30:00,0.0414,510050C2105M03500,3.5,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.17344550934359498,0.17278570390743525,0.605252412127935,0.0006598054361597327,0,0.0
510050C2106M04400,2021-05-20 14:30:00,0.0016,510050C2106M04400,4.4,3.518520253,0.09126984126984126,1,2021-05-20,0.02,0.3251667973537826,0.29080146098994347,0.013619009534679767,0.03436533636383915,-1,-100.0
510050P2109M04000,2021-05-20 14:30:00,0.512,510050P2109M04000,4.0,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.24302249042883223,0.25133797574165756,-0.7835761845067628,-0.008315485312825333,0,0.0
510050C2109M03300,2021-05-20 14:30:00,0.2918,510050C2109M03300,3.3,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.17621409265033738,0.18775057594151062,0.7705425542442421,-0.011536483291173238,0,0.0
510050P2112A03700,2021-05-20 14:30:00,0.3351,510050P2112A03700,3.7,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.23880350443295978,0.21704178608566568,-0.5485713473967182,0.021761718347294096,-1,-100.0
510050P2105M03300,2021-05-20 14:30:00,0.0002,510050P2105M03300,3.3,3.518520253,0.015873015873015872,0,2021-05-20,0.02,0.20762557896316317,0.17135350780078418,-0.0066364026392251585,0.03627207116237899,0,0.0
510050C2105M03700,2021-05-20 14:30:00,0.0009,510050C2105M03700,3.7,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.2035435349988999,0.19378243416913485,0.026435994200936678,0.009761100829765057,0,0.0
510050C2112A03700,2021-05-20 14:30:00,0.1404,510050C2112A03700,3.7,3.518520253,0.5793650793650794,1,2021-05-20,0.02,0.18584771989845247,0.21704178608566568,0.4196139770495099,-0.03119406618721321,1,0.4305243973307013
510050C2109M03800,2021-05-20 14:30:00,0.0668,510050C2109M03800,3.8,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.19301247523078108,0.22162785817055317,0.28581978459077806,-0.028615382939772088,1,0.6320558069114428
510050P2109M03900,2021-05-20 14:30:00,0.4294,510050P2109M03900,3.9,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.23817989011611063,0.2364691504549988,-0.7327574727632458,0.0017107396611118209,0,0.0
510050C2109M04200,2021-05-20 14:30:00,0.0207,510050C2109M04200,4.2,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.21851858511831754,0.28016924749268324,0.10211339932046282,-0.0616506623743657,1,1.769151313960588
510050C2105M03100,2021-05-20 14:30:00,0.4217,510050C2105M03100,3.1,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.521194909689471,0.19123726275713582,0.975364403544207,0.3299576469323352,0,0.0
510050P2112A03200,2021-05-20 14:30:00,0.09300000000000001,510050P2112A03200,3.2,3.518520253,0.5793650793650794,0,2021-05-20,0.02,0.22520968857116505,0.2110995677534254,-0.23982835472821673,0.014110120817739658,0,0.0
510050C2105M03600,2021-05-20 14:30:00,0.0074,510050C2105M03600,3.6,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.1855970663354574,0.1817894485827293,0.17009518225782505,0.0038076177527280874,0,0.0
510050C2109M03700,2021-05-20 14:30:00,0.0924,510050C2109M03700,3.7,3.518520253,0.3412698412698413,1,2021-05-20,0.02,0.1891445965507479,0.20740908757615462,0.3676304745341797,-0.018264491025406726,0,0.0
510050P2109M04100,2021-05-20 14:30:00,0.6155,510050P2109M04100,4.1,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.2784547668994329,0.26594828264220094,-0.7930187789625237,0.012506484257231942,0,0.0
510050C2105M03800,2021-05-20 14:30:00,0.0003,510050C2105M03800,3.8,3.518520253,0.015873015873015872,1,2021-05-20,0.02,0.2517341309283131,0.20711393663463967,0.00818137708370522,0.04462019429367342,0,0.0
510050P2109M03200,2021-05-20 14:30:00,0.048,510050P2109M03200,3.2,3.518520253,0.3412698412698413,0,2021-05-20,0.02,0.21220245958217032,0.1975168909201344,-0.18875412891774546,0.014685568662035908,0,0.0
510050C2112A03100,2021-05-20 15:00:00,0.4583,510050C2112A03100,3.1,3.516,0.5793650793650794,1,2021-05-20,0.02,0.11303564828951546,0.2151637820366212,0.949627447710708,-0.10212813374710575,1,0.6133519370110186
510050C2112A03000,2021-05-20 15:00:00,0.53,510050C2112A03000,3.0,3.516,0.5793650793650794,1,2021-05-20,0.02,,0.23255169988628496,,,0,0.0
510050P2109M04200,2021-05-20 15:00:00,0.6997,510050P2109M04200,4.2,3.516,0.3412698412698413,0,2021-05-20,0.02,0.2731212342780044,0.2695530027428275,-0.8392945523974943,0.00356823153517688,0,0.0
510050C2109M03100,2021-05-20 15:00:00,0.4406,510050C2109M03100,3.1,3.516,0.3412698412698413,1,2021-05-20,0.02,0.1265780810181654,0.20091626211150324,0.966538754587368,-0.07433818109333784,1,0.6026202588646876
510050C2112A03400,2021-05-20 15:00:00,0.2654,510050C2112A03400,3.4,3.516,0.5793650793650794,1,2021-05-20,0.02,0.16977091789913273,0.18214184514490944,0.6605256844126176,-0.012370927245776708,0,0.0
510050P2105M03400,2021-05-20 15:00:00,0.0021,510050P2105M03400,3.4,3.516,0.015873015873015872,0,2021-05-20,0.02,0.17580959076826827,0.15805419716472224,-0.061777802912045265,0.017755393603546027,0,0.0
510050P2106M04200,2021-05-20 15:00:00,0.675,510050P2106M04200,4.2,3.516,0.09126984126984126,0,2021-05-20,0.02,0.18823925422247637,0.25556009661043205,-0.9989126310491278,-0.06732084238795569,1,790.157042561873
510050P2105M03100,2021-05-20 15:00:00,0.0002,510050P2105M03100,3.1,3.516,0.015873015873015872,0,2021-05-20,0.02,0.3789016047249336,0.18188452293131682,-0.003811379686259997,0.1970170817936168,0,0.0
510050P2112A03000,2021-05-20 15:00:00,0.0459,510050P2112A03000,3.0,3.516,0.5793650793650794,0,2021-05-20,0.02,0.22405711596070269,0.23255169988628496,-0.13921817721642538,-0.008494583925582277,0,0.0
510050P2112A03800,2021-05-20 15:00:00,0.4125,510050P2112A03800,3.8,3.516,0.5793650793650794,0,2021-05-20,0.02,0.2503568992518694,0.22008204433206072,-0.5992996403873382,0.030274854919808664,-1,-100.0
510050P2105M03700,2021-05-20 15:00:00,0.184,510050P2105M03700,3.7,3.516,0.015873015873015872,0,2021-05-20,0.02,0.21537257165944604,0.1834796911390729,-0.9681727777815069,0.031892880520373146,0,0.0
510050P2106M04100,2021-05-20 15:00:00,0.5819,510050P2106M04100,4.1,3.516,0.09126984126984126,0,2021-05-20,0.02,0.2877797005825432,0.24224515074259823,-0.9557138150925232,0.04553454983994498,-1,-100.0
510050C2105M03800,2021-05-20 15:00:00,0.0002,510050C2105M03800,3.8,3.516,0.015873015873015872,1,2021-05-20,0.02,0.24216104467909175,0.1970729650159914,0.005862025679059797,0.045088079663100356,0,0.0
510050P2112A03600,2021-05-20 15:00:00,0.2775,510050P2112A03600,3.6,3.516,0.5793650793650794,0,2021-05-20,0.02,0.238360159818234,0.19196438885284392,-0.4902469595381497,0.046395770965390076,-1,-100.0
510050P2109M03500,2021-05-20 15:00:00,0.1562,510050P2109M03500,3.5,3.516,0.3412698412698413,0,2021-05-20,0.02,0.2153980885802732,0.17437383440309434,-0.4390394551551351,0.041024254177178865,-1,-100.0
510050C2112A03700,2021-05-20 15:00:00,0.1392,510050C2112A03700,3.7,3.516,0.5793650793650794,1,2021-05-20,0.02,0.18570897573317344,0.20495377247859448,0.41753350238815956,-0.01924479674542104,0,0.0
510050P2112A03200,2021-05-20 15:00:00,0.0962,510050P2112A03200,3.2,3.516,0.5793650793650794,0,2021-05-20,0.02,0.22831167024178026,0.19993647986694163,-0.24337949273492443,0.028375190374838627,-1,-100.0
510050P2109M03600,2021-05-20 15:00:00,0.21100000000000002,510050P2109M03600,3.6,3.516,0.3412698412698413,0,2021-05-20,0.02,0.21758475978570857,0.18328899095633405,-0.5273033371041251,0.03429576882937452,-1,-100.0
510050C2106M04300,2021-05-20 15:00:00,0.0019,510050C2106M04300,4.3,3.516,0.09126984126984126,1,2021-05-20,0.02,0.30429974065409304,0.2684256978691884,0.0168455232580826,0.035874042784904636,-1,-100.0
510050C2109M03700,2021-05-20 15:00:00,0.0918,510050C2109M03700,3.7,3.516,0.3412698412698413,1,2021-05-20,0.02,0.1895633970280769,0.19607847116869603,0.3655680253076684,-0.006515074140619137,0,0.0
510050C2109M04100,2021-05-20 15:00:00,0.0259,510050C2109M04100,4.1,3.516,0.3412698412698413,1,2021-05-20,0.02,0.2093618823964594,0.25531311753309527,0.12726274836302065,-0.045951235136635876,1,4.576797546684443
510050P2109M04400,2021-05-20 15:00:00,0.8825,510050P2109M04400,4.4,3.516,0.3412698412698413,0,2021-05-20,0.02,0.2828476801289187,0.29660788936027493,-0.8912903982790619,-0.013760209231356235,0,0.0
510050C2109M03900,2021-05-20 15:00:00,0.048,510050C2109M03900,3.9,3.516,0.3412698412698413,1,2021-05-20,0.02,0.1980128997465051,0.2256478756390878,0.21792544312483475,-0.027634975892582708,1,2.672729838885967
510050P2105M03300,2021-05-20 15:00:00,0.0003,510050P2105M03300,3.3,3.516,0.015873015873015872,0,2021-05-20,0.02,0.21597052142432419,0.16095645307311948,-0.009251971388988256,0.055014068351204704,0,0.0
510050C2112A03200,2021-05-20 15:00:00,0.3876,510050C2112A03200,3.2,3.516,0.5793650793650794,1,2021-05-20,0.02,0.1474602620660544,0.19993647986694163,0.8409533157794835,-0.05247621780088724,1,0.6926137557972661
510050C2109M03800,2021-05-20 15:00:00,0.066,510050C2109M03800,3.8,3.516,0.3412698412698413,1,2021-05-20,0.02,0.19289405797724513,0.21059994440755408,0.28352087960009875,-0.01770588643030896,0,0.0
510050P2105M03800,2021-05-20 15:00:00,0.2842,510050P2105M03800,3.8,3.516,0.015873015873015872,0,2021-05-20,0.02,0.31489444297189606,0.1970729650159914,-0.9732025470113576,0.11782147795590467,0,0.0
510050C2112A03600,2021-05-20 15:00:00,0.1748,510050C2112A03600,3.6,3.516,0.5793650793650794,1,2021-05-20,0.02,0.18199557352206044,0.19196438885284392,0.4930092215013328,-0.009968815330783476,0,0.0
510050P2112A03500,2021-05-20 15:00:00,0.2209,510050P2112A03500,3.5,3.516,0.5793650793650794,0,2021-05-20,0.02,0.2345153924786443,0.1835224092451614,-0.4286874859862799,0.05099298323348292,-1,-100.0
510050C2105M03300,2021-05-20 15:00:00,0.2165,510050C2105M03300,3.3,3.516,0.015873015873015872,1,2021-05-20,0.02,0.17864756720073402,0.16095645307311948,0.9977603030462491,0.017691114127614538,0,0.0
510050C2105M03500,2021-05-20 15:00:00,0.038,510050C2105M03500,3.5,3.516,0.015873015873015872,1,2021-05-20,0.02,0.16243158492030896,0.16188411734904534,0.5981725475706565,0.0005474675712636157,0,0.0
510050C2105M03900,2021-05-20 15:00:00,0.0002,510050C2105M03900,3.9,3.516,0.015873015873015872,1,2021-05-20,0.02,0.3129673073470275,0.21098545202328928,0.004647670840699567,0.10198185532373821,0,0.0
510050P2105M04000,2021-05-20 15:00:00,0.4818,510050P2105M04000,4.0,3.516,0.015873015873015872,0,2021-05-20,0.02,0.3441140402357059,0.22476787746987004,-0.9983894023008668,0.11934616276583587,0,0.0
510050P2109M03100,2021-05-20 15:00:00,0.0315,510050P2109M03100,3.1,3.516,0.3412698412698413,0,2021-05-20,0.02,0.21655114011871482,0.20091626211150324,-0.132941726236099,0.015634878007211583,0,0.0
510050C2109M04300,2021-05-20 15:00:00,0.0155,510050C2109M04300,4.3,3.516,0.3412698412698413,1,2021-05-20,0.02,0.22461860778161147,0.2833197334099521,0.07833055648587249,-0.05870112562834062,1,7.435869992794483
510050C2109M04400,2021-05-20 15:00:00,0.013000000000000001,510050C2109M04400,4.4,3.516,0.3412698412698413,1,2021-05-20,0.02,0.23513662989806935,0.29660788936027493,0.0649634891453075,-0.06147125946220558,1,8.96589518443784
510050C2112A03800,2021-05-20 15:00:00,0.1099,510050C2112A03800,3.8,3.516,0.5793650793650794,1,2021-05-20,0.02,0.1889316967576908,0.22008204433206072,0.34913082253137895,-0.031150347574369908,1,1.668302529891479
510050C2105M03100,2021-05-20 15:00:00,0.419,510050C2105M03100,3.1,3.516,0.015873015873015872,1,2021-05-20,0.02,0.5115816607565585,0.18188452293131682,0.9767510737054954,0.3296971378252417,0,0.0
510050C2105M03000,2021-05-20 15:00:00,0.5136,510050C2105M03000,3.0,3.516,0.015873015873015872,1,2021-05-20,0.02,0.40955432425816307,0.19649270001950908,0.9990576353777619,0.213061624238654,0,0.0
510050P2109M03300,2021-05-20 15:00:00,0.075,510050P2109M03300,3.3,3.516,0.3412698412698413,0,2021-05-20,0.02,0.21242552045163934,0.176539230160623,-0.26501559912012973,0.03588629029101634,-1,-100.0
510050P2112A03300,2021-05-20 15:00:00,0.1302,510050P2112A03300,3.3,3.516,0.5793650793650794,0,2021-05-20,0.02,0.22949101148063514,0.18823170569416744,-0.3027059940049911,0.04125930578646769,-1,-100.0
510050C2106M04400,2021-05-20 15:00:00,0.0015,510050C2106M04400,4.4,3.516,0.09126984126984126,1,2021-05-20,0.02,0.32332837531225567,0.2808409236690164,0.01292235374009982,0.04248745164323925,-1,-100.0
510050C2109M03500,2021-05-20 15:00:00,0.16699999999999998,510050C2109M03500,3.5,3.516,0.3412698412698413,1,2021-05-20,0.02,0.17956097288560163,0.17437383440309434,0.5639522138232532,0.005187138482507292,0,0.0
510050C2109M03300,2021-05-20 15:00:00,0.2831,510050C2109M03300,3.3,3.516,0.3412698412698413,1,2021-05-20,0.02,0.16524875001968473,0.176539230160623,0.7810487338858041,-0.01129048014093828,0,0.0
510050P2109M04000,2021-05-20 15:00:00,0.5174,510050P2109M04000,4.0,3.516,0.3412698412698413,0,2021-05-20,0.02,0.2486798250125156,0.2406404534414907,-0.778800964262389,0.008039371571024884,0,0.0
510050P2106M04400,2021-05-20 15:00:00,0.8765,510050P2106M04400,4.4,3.516,0.09126984126984126,0,2021-05-20,0.02,0.2851851800012183,0.2808409236690164,-0.9944398508226944,0.004344256332201868,0,0.0
510050P2109M04300,2021-05-20 15:00:00,0.7945,510050P2109M04300,4.3,3.516,0.3412698412698413,0,2021-05-20,0.02,0.2876298596269536,0.2833197334099521,-0.8584369122817019,0.0043101262170014976,0,0.0
510050P2112A03700,2021-05-20 15:00:00,0.3404,510050P2112A03700,3.7,3.516,0.5793650793650794,0,2021-05-20,0.02,0.24249898532355219,0.20495377247859448,-0.5482666574396822,0.03754521284495771,-1,-100.0
510050C2112A03500,2021-05-20 15:00:00,0.2163,510050C2112A03500,3.5,3.516,0.5793650793650794,1,2021-05-20,0.02,0.17650038224432552,0.1835224092451614,0.57431582249254,-0.007022027000835873,0,0.0
510050C2109M03400,2021-05-20 15:00:00,0.2213,510050C2109M03400,3.4,3.516,0.3412698412698413,1,2021-05-20,0.02,0.17558024955522866,0.17184746227547917,0.6718057850827408,0.0037327872797494888,0,0.0
510050C2109M03200,2021-05-20 15:00:00,0.3587,510050C2109M03200,3.2,3.516,0.3412698412698413,1,2021-05-20,0.02,0.15690340912978062,0.18691546023028313,0.874455659278064,-0.030012051100502507,1,0.6660781805369735
510050P2109M03200,2021-05-20 15:00:00,0.0491,510050P2109M03200,3.2,3.516,0.3412698412698413,0,2021-05-20,0.02,0.2133158925868938,0.18691546023028313,-0.19138900795424174,0.02640043235661066,-1,-100.0
510050C2105M04000,2021-05-20 15:00:00,0.0001,510050C2105M04000,4.0,3.516,0.015873015873015872,1,2021-05-20,0.02,0.3555083648576543,0.22476787746987004,0.0021861454828606165,0.13074048738778427,0,0.0
510050C2109M04200,2021-05-20 15:00:00,0.0193,510050C2109M04200,4.2,3.516,0.3412698412698413,1,2021-05-20,0.02,0.21532893870614694,0.2695530027428275,0.09749104343914178,-0.054224064036680564,1,5.974454821132233
510050C2106M04100,2021-05-20 15:00:00,0.0032,510050C2106M04100,4.1,3.516,0.09126984126984126,1,2021-05-20,0.02,0.26251207941124366,0.24224515074259823,0.03040359095367334,0.020266928668645434,-1,-100.0
510050P2112A03400,2021-05-20 15:00:00,0.1731,510050P2112A03400,3.4,3.516,0.5793650793650794,0,2021-05-20,0.02,0.23292305582109143,0.18214184514490944,-0.3657123424750359,0.05078121067618199,-1,-100.0
510050P2106M04300,2021-05-20 15:00:00,0.7976,510050P2106M04300,4.3,3.516,0.09126984126984126,0,2021-05-20,0.02,0.47826272553400107,0.2684256978691884,-0.904607614592882,0.20983702766481266,-1,-100.0
510050P2109M03900,2021-05-20 15:00:00,0.4353,510050P2109M03900,3.9,3.516,0.3412698412698413,0,2021-05-20,0.02,0.24415987659724722,0.2256478756390878,-0.7282514652754266,0.018512000958159414,0,0.0
510050P2112A03100,2021-05-20 15:00:00,0.0675,510050P2112A03100,3.1,3.516,0.5793650793650794,0,2021-05-20,0.02,0.22558165280890136,0.2151637820366212,-0.18761943380582147,0.010417870772280152,0,0.0
